state-name,constituency-name,candidate-name,category,party-name,total-votes,candidate-vote-share,result,phone-number,email-address
Uttar Pradesh,Farrukhabad,Manoj Agarwal,GENERAL,BSP,348178,34.71,2nd place,Not Found,Not Found
Uttar Pradesh,Farrukhabad,Salman Khurshid,GENERAL,INC,55258,5.51,3rd place,Not Found,Not Found
Uttar Pradesh,Etawah,Dr RAM SHANKAR KATHERIA,SC,BJP,522119,50.75,Winner,Not Found,Not Found
Uttar Pradesh,Etawah,KAMLESH KUMAR,SC,SP,457682,44.49,2nd place,Not Found,Not Found
Uttar Pradesh,Etawah,ASHOK KUMAR DOHARE,SC,INC,16570,1.61,3rd place,Not Found,Not Found
Uttar Pradesh,Kannauj,SUBRAT PATHAK,GENERAL,BJP,563087,49.35,Winner,Not Found,Not Found
Uttar Pradesh,Kannauj,DIMPLE YADAV,GENERAL,SP,550734,48.27,2nd place,Not Found,Not Found
Uttar Pradesh,Kannauj,NOTA,,NOTA,8165,0.72,3rd place,NA,NA
Uttar Pradesh,Kanpur,Satyadev Pachauri,GENERAL,BJP,468937,55.6,Winner,Not Found,Not Found
Uttar Pradesh,Kanpur,Sriprakash Jaiswal,GENERAL,INC,313003,37.11,2nd place,Not Found,Not Found
Uttar Pradesh,Kanpur,Ram Kumar,GENERAL,SP,48275,5.72,3rd place,Not Found,Not Found
Uttar Pradesh,Akbarpur,Devendra Singh 'Bhole',GENERAL,BJP,581282,56.62,Winner,Not Found,Not Found
Uttar Pradesh,Akbarpur,Nisha Sachan,GENERAL,BSP,306140,29.82,2nd place,Not Found,Not Found
Uttar Pradesh,Akbarpur,Rajaram Pal,GENERAL,INC,108341,10.55,3rd place,Not Found,Not Found
Uttar Pradesh,Jalaun,BHANU PRATAP SINGH VERMA,SC,BJP,581763,51.45,Winner,Not Found,Not Found
Uttar Pradesh,Jalaun,AJAY SINGH (PANKAJ),SC,BSP,423386,37.44,2nd place,Not Found,Not Found
Uttar Pradesh,Jalaun,BRIJLAL KHABRI,SC,INC,89606,7.92,3rd place,Not Found,Not Found
Uttar Pradesh,Jhansi,Anurag Sharma,GENERAL,BJP,809272,58.59,Winner,Not Found,Not Found
Uttar Pradesh,Jhansi,Shyam Sundar Singh,GENERAL,SP,443589,32.12,2nd place,Not Found,Not Found
Uttar Pradesh,Jhansi,Shivsharan,GENERAL,INC,86139,6.24,3rd place,Not Found,Not Found
Uttar Pradesh,Banda,R.K. SINGH PATEL,GENERAL,BJP,477926,46.18,Winner,Not Found,Not Found
Uttar Pradesh,Banda,SHYAMA CHARAN GUPTA,GENERAL,SP,418988,40.49,2nd place,Not Found,Not Found
Uttar Pradesh,Banda,BALKUMAR PATEL,GENERAL,INC,75438,7.29,3rd place,Not Found,Not Found
Uttar Pradesh,Fatehpur,NIRANJAN JYOTI,GENERAL,BJP,566040,54.19,Winner,Not Found,Not Found
Uttar Pradesh,Fatehpur,SUKHDEV PRASAD VERMA,GENERAL,BSP,367835,35.22,2nd place,Not Found,Not Found
Uttar Pradesh,Fatehpur,RAKESH SACHAN,GENERAL,INC,66077,6.33,3rd place,Not Found,Not Found
Uttar Pradesh,Kaushambi,VINOD KUMAR SONKAR,SC,BJP,383009,39.28,Winner,Not Found,Not Found
Uttar Pradesh,Kaushambi,INDRAJEET SAROJ,SC,SP,344287,35.31,2nd place,Not Found,Not Found
Uttar Pradesh,Kaushambi,SHAILENDRA KUMAR PASI,SC,JDL,156406,16.04,3rd place,Not Found,Not Found
Uttar Pradesh,Phulpur,Keshari Devi Patel,GENERAL,BJP,544701,55.63,Winner,Not Found,Not Found
Uttar Pradesh,Phulpur,Pandhari Yadav,GENERAL,SP,372733,38.07,2nd place,Not Found,Not Found
Uttar Pradesh,Phulpur,Pankaj Patel,GENERAL,INC,32761,3.35,3rd place,Not Found,Not Found
Uttar Pradesh,Allahabad,Rita Bahuguna Joshi,GENERAL,BJP,494454,55.58,Winner,Not Found,Not Found
Uttar Pradesh,Allahabad,Rajendra Singh Patel,GENERAL,SP,310179,34.87,2nd place,Not Found,Not Found
Uttar Pradesh,Allahabad,Yogesh Shukla,GENERAL,INC,31953,3.59,3rd place,Not Found,Not Found
Uttar Pradesh,Barabanki,Upendra Singh Rawat,SC,BJP,535917,46.37,Winner,Not Found,Not Found
Uttar Pradesh,Barabanki,Ram Sagar Rawat,SC,SP,425777,36.84,2nd place,Not Found,Not Found
Uttar Pradesh,Barabanki,Tanuj Punia,SC,INC,159611,13.81,3rd place,Not Found,Not Found
Uttar Pradesh,Faizabad,LALLU SINGH,GENERAL,BJP,529021,48.65,Winner,Not Found,Not Found
Uttar Pradesh,Faizabad,ANAND SEN,GENERAL,SP,463544,42.63,2nd place,Not Found,Not Found
Uttar Pradesh,Faizabad,NIRMAL KHATRI,GENERAL,INC,53386,4.91,3rd place,Not Found,Not Found
Uttar Pradesh,Ambedkar Nagar,Ritesh Pandey,GENERAL,BSP,564118,51.72,Winner,Not Found,Not Found
Uttar Pradesh,Ambedkar Nagar,Mukut Bihari,GENERAL,BJP,468238,42.93,2nd place,Not Found,Not Found
Uttar Pradesh,Ambedkar Nagar,Rakesh,GENERAL,SBSP,15167,1.39,3rd place,Not Found,Not Found
Uttar Pradesh,Bahraich,AKSHAIBAR LAL,SC,BJP,525982,53.12,Winner,Not Found,Not Found
Uttar Pradesh,Bahraich,SHABBIR BALMIKI,SC,SP,397230,40.12,2nd place,Not Found,Not Found
Uttar Pradesh,Bahraich,SAVITRI BAI PHULE,SC,INC,34454,3.48,3rd place,Not Found,Not Found
Uttar Pradesh,Kaiserganj,Brijbhusan Sharan Singh,GENERAL,BJP,581358,59.18,Winner,Not Found,Not Found
Uttar Pradesh,Kaiserganj,Chandradev Ram Yadav,GENERAL,BSP,319757,32.55,2nd place,Not Found,Not Found
Uttar Pradesh,Kaiserganj,Vinay Kumar Pandey 'Vinnu',GENERAL,INC,37132,3.78,3rd place,Not Found,Not Found
Uttar Pradesh,Shrawasti,RAM SHIROMANI,GENERAL,BSP,441771,44.3,Winner,Not Found,Not Found
Uttar Pradesh,Shrawasti,DADDAN MISHRA,GENERAL,BJP,436451,43.77,2nd place,Not Found,Not Found
Uttar Pradesh,Shrawasti,DHIRENDRA PRATAP SINGH,GENERAL,INC,58042,5.82,3rd place,Not Found,Not Found
Uttar Pradesh,Gonda,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,GENERAL,BJP,508190,54.99,Winner,Not Found,Not Found
Uttar Pradesh,Gonda,VINOD KUMAR ALIAS PANDIT SINGH,GENERAL,SP,341830,36.99,2nd place,Not Found,Not Found
Uttar Pradesh,Gonda,SMT KRISHNA PATEL,GENERAL,INC,25686,2.78,3rd place,Not Found,Not Found
Uttar Pradesh,Domariyaganj,JAGDAMBIKA PAL,GENERAL,BJP,492253,49.96,Winner,Not Found,Not Found
Uttar Pradesh,Domariyaganj,AFTAB ALAM,GENERAL,BSP,386932,39.27,2nd place,Not Found,Not Found
Uttar Pradesh,Domariyaganj,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,GENERAL,INC,60549,6.15,3rd place,Not Found,Not Found
Uttar Pradesh,Basti,HARISH CHANDRA ALIAS HARISH DWIVEDI,GENERAL,BJP,471162,44.65,Winner,Not Found,Not Found
Uttar Pradesh,Basti,RAM PRASAD CHAUDHARY,GENERAL,BSP,440808,41.77,2nd place,Not Found,Not Found
Uttar Pradesh,Basti,RAJ KISHOR SINGH,GENERAL,INC,86920,8.24,3rd place,Not Found,Not Found
Uttar Pradesh,Sant Kabir Nagar,PRAVEEN KUMAR NISHAD,ST,BJP,467543,43.95,Winner,Not Found,Not Found
Uttar Pradesh,Sant Kabir Nagar,BHEESHMA SHANKAR,GENERAL,BSP,431794,40.59,2nd place,Not Found,Not Found
Uttar Pradesh,Sant Kabir Nagar,BHAL CHANDRA YADAV,GENERAL,INC,128506,12.08,3rd place,Not Found,Not Found
Uttar Pradesh,Gorakhpur,Ravindra Shyamnarayan Shukla alias Ravi Kishan,GENERAL,BJP,717122,60.52,Winner,Not Found,Not Found
Uttar Pradesh,Gorakhpur,Rambhual Nishad,GENERAL,SP,415458,35.06,2nd place,Not Found,Not Found
Uttar Pradesh,Gorakhpur,Madhusudan Tripathi,GENERAL,INC,22972,1.94,3rd place,Not Found,Not Found
Uttar Pradesh,Kushi Nagar,VIJAY KUMAR DUBEY,GENERAL,BJP,597039,56.68,Winner,Not Found,Not Found
Uttar Pradesh,Kushi Nagar,N.P. KUSHWAHA ALIAS NATHUNI PRASAD KUSHWAHA,GENERAL,SP,259479,24.63,2nd place,Not Found,Not Found
Uttar Pradesh,Kushi Nagar,KUNWER RATANJIT PRATAP NARAYAN SINGH,GENERAL,INC,146151,13.88,3rd place,Not Found,Not Found
Uttar Pradesh,Deoria,RAMAPATI RAM TRIPATHI,GENERAL,BJP,580644,57.17,Winner,Not Found,Not Found
Uttar Pradesh,Deoria,BINOD KUMAR JAISWAL,GENERAL,BSP,330713,32.56,2nd place,Not Found,Not Found
Uttar Pradesh,Deoria,NIYAZ AHMED,GENERAL,INC,51056,5.03,3rd place,Not Found,Not Found
Uttar Pradesh,Bansgaon,Kamlesh Paswan,SC,BJP,546673,56.37,Winner,Not Found,Not Found
Uttar Pradesh,Bansgaon,Sadal Prasad,SC,BSP,393205,40.55,2nd place,Not Found,Not Found
Uttar Pradesh,Bansgaon,NOTA,,NOTA,14093,1.45,3rd place,NA,NA
Uttar Pradesh,Lalganj,Sangeeta Azad,SC,BSP,518820,53.98,Winner,Not Found,Not Found
Uttar Pradesh,Lalganj,Neelam Sonker,SC,BJP,357223,37.17,2nd place,Not Found,Not Found
Uttar Pradesh,Lalganj,Dr. Deelip Kumar Saroj,SC,SBSP,17927,1.87,3rd place,Not Found,Not Found
Uttar Pradesh,Azamgarh,Akhilesh Yadav,GENERAL,SP,621578,60.36,Winner,Not Found,Not Found
Uttar Pradesh,Azamgarh,Dinesh Lal Yadav Nirahua,GENERAL,BJP,361704,35.12,2nd place,Not Found,Not Found
Uttar Pradesh,Azamgarh,Abhimanyu Singh Sunny,GENERAL,SBSP,10078,0.98,3rd place,Not Found,Not Found
Uttar Pradesh,Ghosi,ATUL KUMAR SINGH,GENERAL,BSP,573829,50.27,Winner,Not Found,Not Found
Uttar Pradesh,Ghosi,HARINARAYAN,GENERAL,BJP,451261,39.53,2nd place,Not Found,Not Found
Uttar Pradesh,Ghosi,MAHENDRA,GENERAL,SBSP,39860,3.49,3rd place,Not Found,Not Found
Uttar Pradesh,Salempur,RAVINDER,GENERAL,BJP,467940,50.64,Winner,Not Found,Not Found
Uttar Pradesh,Salempur,R S KUSHWAHA,GENERAL,BSP,355325,38.45,2nd place,Not Found,Not Found
Uttar Pradesh,Salempur,RAJARAM,GENERAL,SBSP,33568,3.63,3rd place,Not Found,Not Found
Uttar Pradesh,Ballia,Virendra Singh,GENERAL,BJP,469114,47.36,Winner,Not Found,Not Found
Uttar Pradesh,Ballia,Sanatan Pandey,GENERAL,SP,453595,45.79,2nd place,Not Found,Not Found
Uttar Pradesh,Ballia,Vinod,GENERAL,SBSP,35900,3.62,3rd place,Not Found,Not Found
Uttar Pradesh,Jaunpur,SHYAM SINGH YADAV,GENERAL,BSP,521128,50.02,Winner,Not Found,Not Found
Uttar Pradesh,Jaunpur,KRISHNA PRATAP SINGH K.P.,GENERAL,BJP,440192,42.25,2nd place,Not Found,Not Found
Uttar Pradesh,Jaunpur,DEO VRAT MISHRA,GENERAL,INC,27185,2.61,3rd place,Not Found,Not Found
Uttar Pradesh,Machhlishahr,Bholanath (B.P. Saroj),SC,BJP,488397,47.17,Winner,Not Found,Not Found
Uttar Pradesh,Machhlishahr,Tribhuvan Ram (T.Ram),SC,BSP,488216,47.15,2nd place,Not Found,Not Found
Uttar Pradesh,Machhlishahr,Raj Nath,SC,SBSP,11223,1.08,3rd place,Not Found,Not Found
Uttar Pradesh,Ghazipur,AFZAL ANSARI,GENERAL,BSP,566082,51.11,Winner,Not Found,Not Found
Uttar Pradesh,Ghazipur,MANOJ SINHA,GENERAL,BJP,446690,40.33,2nd place,Not Found,Not Found
Uttar Pradesh,Ghazipur,RAMJI,GENERAL,SBSP,33877,3.06,3rd place,Not Found,Not Found
Uttar Pradesh,Chandauli,Dr. Mahendra Nath Pandey,GENERAL,BJP,510733,47.02,Winner,Not Found,Not Found
Uttar Pradesh,Chandauli,Sanjay Singh Chauhan,GENERAL,SP,496774,45.74,2nd place,Not Found,Not Found
Uttar Pradesh,Chandauli,Shivkanya Kushwaha,GENERAL,JANADIP,22291,2.05,3rd place,Not Found,Not Found
Uttar Pradesh,Varanasi,NARENDRA MODI,GENERAL,BJP,674664,63.6,Winner,Not Found,Not Found
Uttar Pradesh,Varanasi,SHALINI YADAV,GENERAL,SP,195159,18.4,2nd place,Not Found,Not Found
Uttar Pradesh,Varanasi,AJAY RAI,GENERAL,INC,152548,14.38,3rd place,Not Found,Not Found
Uttar Pradesh,Bhadohi,RAMESH CHAND,GENERAL,BJP,510029,49.05,Winner,Not Found,Not Found
Uttar Pradesh,Bhadohi,RANGNATH MISHRA,GENERAL,BSP,466414,44.85,2nd place,Not Found,Not Found
Uttar Pradesh,Bhadohi,RAMAKANT,GENERAL,INC,25604,2.46,3rd place,Not Found,Not Found
Uttar Pradesh,Mirzapur,Anupriya Singh Patel,GENERAL,ADAL,591564,53.34,Winner,Not Found,Not Found
Uttar Pradesh,Mirzapur,Ramcharitra Nishad,SC,SP,359556,32.42,2nd place,Not Found,Not Found
Uttar Pradesh,Mirzapur,Lalitesh Pati Tripathi,GENERAL,INC,91501,8.25,3rd place,Not Found,Not Found
Uttar Pradesh,Robertsganj,PAKAURI LAL KOL,SC,ADAL,447914,45.3,Winner,Not Found,Not Found
Uttar Pradesh,Robertsganj,BHAI LAL,SC,SP,393578,39.8,2nd place,Not Found,Not Found
Uttar Pradesh,Robertsganj,BHAGWATI PRASAD CHAUDHARI,SC,INC,35269,3.57,3rd place,Not Found,Not Found
West Bengal,Cooch behar,NISITH PRAMANIK,SC,BJP,731594,47.96,Winner,Not Found,Not Found
West Bengal,Cooch behar,ADHIKARY PARESH CHANDRA,SC,AITC,677363,44.4,2nd place,Not Found,Not Found
West Bengal,Cooch behar,GOBINDA CHANDRA ROY,SC,AIFB,46810,3.07,3rd place,Not Found,Not Found
West Bengal,Alipurduars,JOHN BARLA,ST,BJP,750804,54.36,Winner,Not Found,Not Found
West Bengal,Alipurduars,DASRATH TIRKEY,ST,AITC,506815,36.69,2nd place,Not Found,Not Found
West Bengal,Alipurduars,MILI ORAON,ST,RSP,54010,3.91,3rd place,Not Found,Not Found
West Bengal,Jalpaiguri,Dr. JAYANTA KUMAR ROY,SC,BJP,760145,50.63,Winner,Not Found,Not Found
West Bengal,Jalpaiguri,BIJOY CHANDRA BARMAN,SC,AITC,576141,38.37,2nd place,Not Found,Not Found
West Bengal,Jalpaiguri,BHAGIRATH CHANDRA ROY,SC,CPIM,76166,5.07,3rd place,Not Found,Not Found
West Bengal,Darjeeling,RAJU BISTA,GENERAL,BJP,750067,59.08,Winner,Not Found,Not Found
West Bengal,Darjeeling,AMAR SINGH RAI,GENERAL,AITC,336624,26.51,2nd place,Not Found,Not Found
West Bengal,Darjeeling,Sankar Malakar,SC,INC,65186,5.13,3rd place,Not Found,Not Found
West Bengal,Raiganj,DEBASREE CHAUDHURI,GENERAL,BJP,511652,40.03,Winner,Not Found,Not Found
West Bengal,Raiganj,AGARWAL KANAIALAL,GENERAL,AITC,451078,35.29,2nd place,Not Found,Not Found
West Bengal,Raiganj,MD. SALIM,GENERAL,CPIM,182035,14.24,3rd place,Not Found,Not Found
West Bengal,Balurghat,Sukanta Majumdar,GENERAL,BJP,539317,45.01,Winner,Not Found,Not Found
West Bengal,Balurghat,Arpita Ghosh,GENERAL,AITC,506024,42.23,2nd place,Not Found,Not Found
West Bengal,Balurghat,Ranen Barman,SC,RSP,72990,6.09,3rd place,Not Found,Not Found
West Bengal,Maldaha Uttar,KHAGEN MURMU,ST,BJP,509524,37.59,Winner,Not Found,Not Found
West Bengal,Maldaha Uttar,MAUSAM NOOR,GENERAL,AITC,425236,31.37,2nd place,Not Found,Not Found
West Bengal,Maldaha Uttar,ISHA KHAN CHOUDHURY,GENERAL,INC,305270,22.52,3rd place,Not Found,Not Found
West Bengal,Maldaha Dakshin,ABU HASEM KHAN CHOWDHURY (DALU),GENERAL,INC,444270,34.71,Winner,Not Found,Not Found
West Bengal,Maldaha Dakshin,SREERUPA MITRA CHAUDHURY,GENERAL,BJP,436048,34.07,2nd place,Not Found,Not Found
West Bengal,Maldaha Dakshin,MD. MOAZZEM HOSSAIN,GENERAL,AITC,351353,27.45,3rd place,Not Found,Not Found
West Bengal,Jangipur,KHALILUR RAHAMAN,GENERAL,AITC,562838,43.14,Winner,Not Found,Not Found
West Bengal,Jangipur,MAFUJA KHATUN,GENERAL,BJP,317056,24.3,2nd place,Not Found,Not Found
West Bengal,Jangipur,ABHIJIT MUKHERJEE,GENERAL,INC,255836,19.61,3rd place,Not Found,Not Found
West Bengal,Baharampur,ADHIR RANJAN CHOWDHURY,GENERAL,INC,591106,45.43,Winner,Not Found,Not Found
West Bengal,Baharampur,APURBA SARKAR (DAVID),GENERAL,AITC,510410,39.23,2nd place,Not Found,Not Found
West Bengal,Baharampur,KRISHNA JOYARDAR,GENERAL,BJP,143038,10.99,3rd place,Not Found,Not Found
West Bengal,Murshidabad,ABU TAHER KHAN,GENERAL,AITC,604346,41.56,Winner,Not Found,Not Found
West Bengal,Murshidabad,"ABU HENA, S/O - LATE ABDUS SATTAR",GENERAL,INC,377929,25.99,2nd place,Not Found,Not Found
West Bengal,Murshidabad,HUMAYUN KABIR,GENERAL,BJP,247809,17.04,3rd place,Not Found,Not Found
West Bengal,Krishnanagar,MAHUA MOITRA,GENERAL,AITC,614872,44.99,Winner,Not Found,Not Found
West Bengal,Krishnanagar,KALYAN CHAUBEY,GENERAL,BJP,551654,40.37,2nd place,Not Found,Not Found
West Bengal,Krishnanagar,JHA SHANTANU,GENERAL,CPIM,120222,8.8,3rd place,Not Found,Not Found
West Bengal,Ranaghat,JAGANNATH SARKAR,SC,BJP,783253,52.75,Winner,Not Found,Not Found
West Bengal,Ranaghat,RUPALI BISWAS,SC,AITC,549825,37.03,2nd place,Not Found,Not Found
West Bengal,Ranaghat,BISWAS RAMA,SC,CPIM,97771,6.58,3rd place,Not Found,Not Found
West Bengal,Bangaon,SHANTANU THAKUR,SC,BJP,687622,48.81,Winner,Not Found,Not Found
West Bengal,Bangaon,MAMATA THAKUR,SC,AITC,576028,40.89,2nd place,Not Found,Not Found
West Bengal,Bangaon,ALAKESH DAS,SC,CPIM,90122,6.4,3rd place,Not Found,Not Found
West Bengal,Barrackpore,ARJUN SINGH,GENERAL,BJP,472994,42.82,Winner,Not Found,Not Found
West Bengal,Barrackpore,DINESH TRIVEDI,GENERAL,AITC,458137,41.47,2nd place,Not Found,Not Found
West Bengal,Barrackpore,GARGI CHATTERJEE,GENERAL,CPIM,117456,10.63,3rd place,Not Found,Not Found
West Bengal,Dum dum,SOUGATA RAY,GENERAL,AITC,512062,42.51,Winner,Not Found,Not Found
West Bengal,Dum dum,SAMIK BHATTACHARYA,SC,BJP,459060,38.11,2nd place,Not Found,Not Found
West Bengal,Dum dum,NEPALDEB BHATTACHARYA,GENERAL,CPIM,167590,13.91,3rd place,Not Found,Not Found
West Bengal,Barasat,Dr. Kakoli Ghoshdastidar,GENERAL,AITC,648444,46.44,Winner,Not Found,Not Found
West Bengal,Barasat,Mrinal Kanti Debnath,GENERAL,BJP,538275,38.55,2nd place,Not Found,Not Found
West Bengal,Barasat,Haripada Biswas,SC,AIFB,124068,8.89,3rd place,Not Found,Not Found
West Bengal,Basirhat,Nusrat Jahan Ruhi,GENERAL,AITC,782078,54.55,Winner,Not Found,Not Found
West Bengal,Basirhat,Sayantan Basu,GENERAL,BJP,431709,30.11,2nd place,Not Found,Not Found
West Bengal,Basirhat,Quazi Abdur Rahim,GENERAL,INC,104183,7.27,3rd place,Not Found,Not Found
West Bengal,Jaynagar,PRATIMA MONDAL,SC,AITC,761202,56.12,Winner,Not Found,Not Found
West Bengal,Jaynagar,DR. ASHOK KANDARY,SC,BJP,444427,32.77,2nd place,Not Found,Not Found
West Bengal,Jaynagar,SUBHAS NASKAR,SC,RSP,67913,5.01,3rd place,Not Found,Not Found
West Bengal,Mathurapur,CHOUDHURY MOHAN JATUA,SC,AITC,726828,51.84,Winner,Not Found,Not Found
West Bengal,Mathurapur,SHYAMAPRASAD HALDER,SC,BJP,522854,37.29,2nd place,Not Found,Not Found
West Bengal,Mathurapur,DR. SARAT CHANDRA HALDAR,SC,CPIM,92417,6.59,3rd place,Not Found,Not Found
West Bengal,Diamond harbour,ABHISHEK BANERJEE,GENERAL,AITC,791127,56.13,Winner,Not Found,Not Found
West Bengal,Diamond harbour,NILANJAN ROY,GENERAL,BJP,470533,33.39,2nd place,Not Found,Not Found
West Bengal,Diamond harbour,Dr. FUAD HALIM,GENERAL,CPIM,93941,6.67,3rd place,Not Found,Not Found
West Bengal,Jadavpur,MIMI CHAKRABORTY,GENERAL,AITC,688472,47.9,Winner,Not Found,Not Found
West Bengal,Jadavpur,ANUPAM HAZRA,GENERAL,BJP,393233,27.36,2nd place,Not Found,Not Found
West Bengal,Jadavpur,BIKASH RANJAN BHATTACHARYYA,GENERAL,CPIM,302264,21.03,3rd place,Not Found,Not Found
West Bengal,Kolkata Dakshin,Mala Roy,GENERAL,AITC,573119,47.48,Winner,Not Found,Not Found
West Bengal,Kolkata Dakshin,Chandra Kumar Bose,GENERAL,BJP,417927,34.62,2nd place,Not Found,Not Found
West Bengal,Kolkata Dakshin,Nandini Mukherjee,GENERAL,CPIM,140275,11.62,3rd place,Not Found,Not Found
West Bengal,Kolkata Uttar,BANDYOPADHYAY SUDIP,GENERAL,AITC,474891,49.95,Winner,Not Found,Not Found
West Bengal,Kolkata Uttar,RAHUL (BISWAJIT) SINHA,GENERAL,BJP,347796,36.59,2nd place,Not Found,Not Found
West Bengal,Kolkata Uttar,KANINIKA BOSE (GHOSH),GENERAL,CPIM,71080,7.48,3rd place,Not Found,Not Found
West Bengal,Howrah,Prasun Banerjee,GENERAL,AITC,576711,47.17,Winner,Not Found,Not Found
West Bengal,Howrah,Rantidev Sengupta,GENERAL,BJP,473016,38.69,2nd place,Not Found,Not Found
West Bengal,Howrah,Sumitro Adhikary,GENERAL,CPIM,105547,8.63,3rd place,Not Found,Not Found
West Bengal,Uluberia,SAJDA AHMED,GENERAL,AITC,694945,53.0,Winner,Not Found,Not Found
West Bengal,Uluberia,JOY BANERJEE,GENERAL,BJP,479586,36.58,2nd place,Not Found,Not Found
West Bengal,Uluberia,MAKSUDA KHATUN,GENERAL,CPIM,81314,6.2,3rd place,Not Found,Not Found
West Bengal,Srerampur,KALYAN BANERJEE,GENERAL,AITC,637707,45.48,Winner,Not Found,Not Found
West Bengal,Srerampur,DEBJIT SARKAR,GENERAL,BJP,539171,38.45,2nd place,Not Found,Not Found
West Bengal,Srerampur,TIRTHANKAR RAY,GENERAL,CPIM,152281,10.86,3rd place,Not Found,Not Found
West Bengal,Hooghly,LOCKET CHATTERJEE,GENERAL,BJP,671448,46.03,Winner,Not Found,Not Found
West Bengal,Hooghly,DR. RATNA DE (NAG),GENERAL,AITC,598086,41.0,2nd place,Not Found,Not Found
West Bengal,Hooghly,PRADIP SAHA,SC,CPIM,121588,8.34,3rd place,Not Found,Not Found
West Bengal,Arambagh,APARUPA PODDAR (AFRIN ALI),SC,AITC,649929,44.14,Winner,Not Found,Not Found
West Bengal,Arambagh,TAPAN KUMAR RAY,SC,BJP,648787,44.06,2nd place,Not Found,Not Found
West Bengal,Arambagh,SAKTI MOHAN MALIK,SC,CPIM,100520,6.83,3rd place,Not Found,Not Found
West Bengal,Tamluk,Adhikari Dibyendu,GENERAL,AITC,724433,50.07,Winner,Not Found,Not Found
West Bengal,Tamluk,Sidharthashankar Naskar,SC,BJP,534268,36.92,2nd place,Not Found,Not Found
West Bengal,Tamluk,Sk Ibrahim Ali,GENERAL,CPIM,136129,9.41,3rd place,Not Found,Not Found
West Bengal,Kanthi,Adhikari Sisir,GENERAL,AITC,711872,49.96,Winner,Not Found,Not Found
West Bengal,Kanthi,Dr. Debasis Samanta,GENERAL,BJP,600204,42.12,2nd place,Not Found,Not Found
West Bengal,Kanthi,Paritosh Pattanayak,GENERAL,CPIM,76185,5.35,3rd place,Not Found,Not Found
West Bengal,Ghatal,ADHIKARI DEEPAK (DEV),GENERAL,AITC,717959,48.21,Winner,Not Found,Not Found
West Bengal,Ghatal,BHARATI GHOSH,GENERAL,BJP,609986,40.96,2nd place,Not Found,Not Found
West Bengal,Ghatal,TAPAN GANGULI,GENERAL,CPI,97060,6.52,3rd place,Not Found,Not Found
West Bengal,Jhargram,Kunar Hembram,ST,BJP,626583,44.53,Winner,Not Found,Not Found
West Bengal,Jhargram,Birbaha Saren,ST,AITC,614816,43.69,2nd place,Not Found,Not Found
West Bengal,Jhargram,Deblina Hembram,ST,CPIM,75680,5.38,3rd place,Not Found,Not Found
West Bengal,Medinipur,Dilip Ghosh,GENERAL,BJP,685433,48.6,Winner,Not Found,Not Found
West Bengal,Medinipur,Manas Ranjan Bhunia,GENERAL,AITC,596481,42.29,2nd place,Not Found,Not Found
West Bengal,Medinipur,Biplab Bhatta,GENERAL,CPI,62319,4.42,3rd place,Not Found,Not Found
West Bengal,Purulia,JYOTIRMAY SINGH MAHATO,GENERAL,BJP,668107,49.28,Winner,Not Found,Not Found
West Bengal,Purulia,Dr. MRIGANKA MAHATO,GENERAL,AITC,463375,34.18,2nd place,Not Found,Not Found
West Bengal,Purulia,NEPAL MAHATA,GENERAL,INC,84477,6.23,3rd place,Not Found,Not Found
West Bengal,Bankura,DR. SUBHAS SARKAR,GENERAL,BJP,675319,49.2,Winner,Not Found,Not Found
West Bengal,Bankura,SUBRATA MUKHERJEE,GENERAL,AITC,500986,36.5,2nd place,Not Found,Not Found
West Bengal,Bankura,AMIYA PATRA,GENERAL,CPIM,100282,7.31,3rd place,Not Found,Not Found
West Bengal,Bishnupur,KHAN SAUMITRA,SC,BJP,657019,46.23,Winner,Not Found,Not Found
West Bengal,Bishnupur,SHYAMAL SANTRA,SC,AITC,578972,40.74,2nd place,Not Found,Not Found
West Bengal,Bishnupur,KHAN SUNIL,SC,CPIM,102615,7.22,3rd place,Not Found,Not Found
West Bengal,Bardhaman Purba,SUNIL KUMAR MONDAL,SC,AITC,640834,44.51,Winner,Not Found,Not Found
West Bengal,Bardhaman Purba,PARESH CHANDRA DAS,SC,BJP,551523,38.31,2nd place,Not Found,Not Found
West Bengal,Bardhaman Purba,ISWAR CHANDRA DAS,SC,CPIM,175920,12.22,3rd place,Not Found,Not Found
West Bengal,Bardhaman Durgapur,S.S AHLUWALIA,GENERAL,BJP,598376,41.75,Winner,Not Found,Not Found
West Bengal,Bardhaman Durgapur,DR. MAMTAZ SANGHAMITA,GENERAL,AITC,595937,41.58,2nd place,Not Found,Not Found
West Bengal,Bardhaman Durgapur,ABHAS RAY CHAUDHURI,GENERAL,CPIM,161329,11.26,3rd place,Not Found,Not Found
West Bengal,Asansol,BABUL SUPRIYO,GENERAL,BJP,633378,51.16,Winner,Not Found,Not Found
West Bengal,Asansol,MOON MOON SEN,GENERAL,AITC,435741,35.19,2nd place,Not Found,Not Found
West Bengal,Asansol,GOURANGA CHATTERJEE,GENERAL,CPIM,87608,7.08,3rd place,Not Found,Not Found
West Bengal,Bolpur,ASIT KUMAR MAL,SC,AITC,699171,47.83,Winner,Not Found,Not Found
