state-name,constituency-name,candidate-name,category,party-name,total-votes,candidate-vote-share
Jharkhand,Jamshedpur,Mubin Khan,GENERAL,IND,3969,0.35
Jharkhand,Jamshedpur,Rakesh Kumar,GENERAL,IND,3239,0.28
Jharkhand,Jamshedpur,Shailesh Kumar Singh,ST,IND,1496,0.13
Jharkhand,Jamshedpur,Sarita Anand,GENERAL,IND,1191,0.10
Jharkhand,Jamshedpur,NOTA,,NOTA,5813,0.51
Jharkhand,Singhbhum,GEETA KORA,ST,INC,431815,49.10
Jharkhand,Singhbhum,PARDESHI LAL MUNDA,ST,BSP,9491,1.08
Jharkhand,Singhbhum,LAXMAN GILUWA,ST,BJP,359660,40.89
Jharkhand,Singhbhum,KRISHNA MARDI,ST,JMM(U),8672,0.99
Jharkhand,Singhbhum,CHANDRA MOHAN HEMBROM,ST,SUCI(C),4098,0.47
Jharkhand,Singhbhum,PRATAP SINGH BANARA,ST,APoI,11298,1.28
Jharkhand,Singhbhum,HARI ORAWN,ST,KS,5647,0.64
Jharkhand,Singhbhum,ANIL SOREN,ST,IND,9154,1.04
Jharkhand,Singhbhum,PUSHPA SINKU,ST,IND,15224,1.73
Jharkhand,Singhbhum,NOTA,,NOTA,24270,2.76
Jharkhand,Khunti,ARJUN MUNDA,ST,BJP,382638,45.94
Jharkhand,Khunti,INDUMATI MUNDU,ST,BSP,7663,0.92
Jharkhand,Khunti,KALI CHARAN MUNDA,ST,INC,381193,45.77
Jharkhand,Khunti,AJAY TOPNO,ST,JKP,8838,1.06
Jharkhand,Khunti,ABINASHI MUNDU,ST,HBP,2373,0.28
Jharkhand,Khunti,NEEL JUSTINE BECK,ST,BMSM,1864,0.22
Jharkhand,Khunti,MUNNA BARAIK,ST,AHNP,1864,0.22
Jharkhand,Khunti,SIBIL KANDULNA,ST,RTSGP,3895,0.47
Jharkhand,Khunti,NIYARAN HERENJ,ST,IND,4560,0.55
Jharkhand,Khunti,MEENAKSHI MUNDA,ST,IND,10989,1.32
Jharkhand,Khunti,SUKHRAM HERENJ,ST,IND,5255,0.63
Jharkhand,Khunti,NOTA,,NOTA,21245,2.55
Jharkhand,Lohardaga,DINESH ORAON,ST,AITC,9643,1.18
Jharkhand,Lohardaga,SHARVAN KUMAR PANNA,ST,BSP,4048,0.49
Jharkhand,Lohardaga,SUKHDEO BHAGAT,ST,INC,361232,44.14
Jharkhand,Lohardaga,SUDARSHAN BHAGAT,ST,BJP,371595,45.41
Jharkhand,Lohardaga,DEOKUMAR DHAN,ST,JKP,19546,2.39
Jharkhand,Lohardaga,AJIT KUMAR BHAGAT,ST,IND,2880,0.35
Jharkhand,Lohardaga,AMBER SAURAV KUNAL,ST,IND,1889,0.23
Jharkhand,Lohardaga,ANAND PAUL TIRKEY,ST,IND,2339,0.29
Jharkhand,Lohardaga,ALON BAXLA,ST,IND,2317,0.28
Jharkhand,Lohardaga,EKUS DHAN,ST,IND,2341,0.29
Jharkhand,Lohardaga,KALINDRA ORAON,ST,IND,4061,0.50
Jharkhand,Lohardaga,RAGHUNATH MAHLI,ST,IND,8950,1.09
Jharkhand,Lohardaga,SANJAY ORAON,ST,IND,10663,1.30
Jharkhand,Lohardaga,SANIYA ORAON,ST,IND,5263,0.64
Jharkhand,Lohardaga,NOTA,,NOTA,10783,1.32
Jharkhand,Palamau,ANJANA BHUIYAN,SC,BSP,53597,4.43
Jharkhand,Palamau,GHURAN RAM,SC,RJD,278053,22.97
Jharkhand,Palamau,VISHNU DAYAL RAM,SC,BJP,755659,62.43
Jharkhand,Palamau,AMINDRA PASWAN,SC,BLSD,13047,1.08
Jharkhand,Palamau,UDAY KUMAR PASWAN,SC,JSVP,4164,0.34
Jharkhand,Palamau,UMESH KUMAR PASWAN,SC,VPI,5099,0.42
Jharkhand,Palamau,PRAYAG RAM,SC,PSS,2783,0.23
Jharkhand,Palamau,BABAN BHUIYA,SC,JPJD,2861,0.24
Jharkhand,Palamau,BALKESH PRASAD PASWAN,SC,ANC,4121,0.34
Jharkhand,Palamau,MADAN RAM,SC,CPIM,2420,0.20
Jharkhand,Palamau,SHAYAM NARAYN BHUIAN,SC,BMUP,3093,0.26
Jharkhand,Palamau,SUSHMA MEHTA,SC,CPI(ML)(L),5004,0.41
Jharkhand,Palamau,JORAWAR RAM,SC,IND,7267,0.60
Jharkhand,Palamau,DINESH RAM,SC,IND,19491,1.61
Jharkhand,Palamau,RAM JI PASWAN,SC,IND,13097,1.08
Jharkhand,Palamau,VIJAY KUMAR,SC,IND,13961,1.15
Jharkhand,Palamau,VIJAY RAM,SC,IND,4929,0.41
Jharkhand,Palamau,SHRAWAN KUMAR RAVI,SC,IND,5851,0.48
Jharkhand,Palamau,SATYENDRA KUMAR PASWAN,SC,IND,9442,0.78
Jharkhand,Palamau,NOTA,,NOTA,5808,0.48
Jharkhand,Hazaribagh,GOPAL PRASAD SAHU,GENERAL,INC,249250,23.05
Jharkhand,Hazaribagh,JAYANT SINHA,GENERAL,BJP,728798,67.40
Jharkhand,Hazaribagh,BHUBNESHWAR PRASAD MEHTA,GENERAL,CPI,32109,2.97
Jharkhand,Hazaribagh,VINOD KUMAR,SC,BSP,8793,0.81
Jharkhand,Hazaribagh,KRISHAN KUMAR SINGH,ST,BHAPRAP,1690,0.16
Jharkhand,Hazaribagh,JAGAT KUMAR SONI,GENERAL,BHAZS,1527,0.14
Jharkhand,Hazaribagh,BHAWESH KUMAR MISHRA,GENERAL,BJKD,1842,0.17
Jharkhand,Hazaribagh,MISBAHUL ISLAM,GENERAL,PPID,1716,0.16
Jharkhand,Hazaribagh,MD. MUBARAK,GENERAL,JAC,1802,0.17
Jharkhand,Hazaribagh,RAJNI DEVI,GENERAL,JPJD,2137,0.20
Jharkhand,Hazaribagh,RAJESH RANJAN,GENERAL,SUCI(C),2181,0.20
Jharkhand,Hazaribagh,RAMESHWAR RAM KUSHWAHA,GENERAL,AIFB,2396,0.22
Jharkhand,Hazaribagh,GAUTAM KUMAR,GENERAL,IND,3048,0.28
Jharkhand,Hazaribagh,TEKOCHAND MAHTO,GENERAL,IND,5612,0.52
Jharkhand,Hazaribagh,MD. MOIN UDDIN AHMAD,GENERAL,IND,15660,1.45
Jharkhand,Hazaribagh,RAMAVTAR MAHTO,GENERAL,IND,14829,1.37
Jharkhand,Hazaribagh,NOTA,,NOTA,7539,0.70
Uttarakhand,Tehri Garhwal,PRITAM SINGH,ST,INC,264747,30.11
Uttarakhand,Tehri Garhwal,MALA RAJYA LAXMI SHAH,GENERAL,BJP,565333,64.30
Uttarakhand,Tehri Garhwal,RAJENDRA PUROHIT,GENERAL,CPIM,6626,0.75
Uttarakhand,Tehri Garhwal,SATYAPAL,SC,BSP,4582,0.52
Uttarakhand,Tehri Garhwal,ANU PANT,GENERAL,UKDD,723,0.08
Uttarakhand,Tehri Garhwal,GAUTAM SINGH BISHT,GENERAL,SAVIPA,688,0.08
Uttarakhand,Tehri Garhwal,JAY PRAKASH UPADHYAY,GENERAL,UKKD,1157,0.13
Uttarakhand,Tehri Garhwal,(CA) SANJAY KUNDALIYA,GENERAL,UtPP,1098,0.12
Uttarakhand,Tehri Garhwal,GOPAL MANI,GENERAL,IND,10686,1.22
Uttarakhand,Tehri Garhwal,DAULAT KUNWAR,ST,IND,1399,0.16
Uttarakhand,Tehri Garhwal,BRIJ BHUSHAN KARANWAL,SC,IND,1962,0.22
Uttarakhand,Tehri Garhwal,BARHM DEV JHA,GENERAL,IND,1446,0.16
Uttarakhand,Tehri Garhwal,MADHU SHAH,SC,IND,1483,0.17
Uttarakhand,Tehri Garhwal,SANJAY GOYAL,GENERAL,IND,2406,0.27
Uttarakhand,Tehri Garhwal,SARDAR KHAN (PAPPU),GENERAL,IND,5457,0.62
Uttarakhand,Tehri Garhwal,NOTA,,NOTA,6276,0.71
Uttarakhand,Garhwal,Tirath Singh Rawat,GENERAL,BJP,506980,67.78
Uttarakhand,Garhwal,Manish Khanduri,GENERAL,INC,204311,27.31
Uttarakhand,Garhwal,Dilendrr Pal Singh,GENERAL,UKDD,5283,0.71
Uttarakhand,Garhwal,Dr. Mukesh Semwal,GENERAL,SUCI(C),1437,0.19
Uttarakhand,Garhwal,Shanti Prasad Bhatt,GENERAL,UKKD,1951,0.26
Uttarakhand,Garhwal,Anandmani Dutt Joshi,GENERAL,IND,1453,0.19
Uttarakhand,Garhwal,Bhagwat Prasad,GENERAL,IND,1601,0.21
Uttarakhand,Garhwal,Dr. Ramendra Singh Bhandari,GENERAL,IND,2190,0.29
Uttarakhand,Garhwal,Vinod Prasad Notiyal,GENERAL,IND,5302,0.71
Uttarakhand,Garhwal,NOTA,,NOTA,12276,1.64
Uttarakhand,Almora,Ajay Tamta,SC,BJP,444651,63.54
Uttarakhand,Almora,Pradeep Tamta,SC,INC,211665,30.25
Uttarakhand,Almora,Sunder Dhoni (Advocate),SC,BSP,10190,1.46
Uttarakhand,Almora,K.L. Arya,SC,UKKD,4060,0.58
Uttarakhand,Almora,Dropadi Verma,SC,UKDD,3050,0.44
Uttarakhand,Almora,Advocate Vimla Arya,SC,UPP,5351,0.76
Uttarakhand,Almora,NOTA,,NOTA,15505,2.22
Uttarakhand,Nainital-udhamsingh Nagar,Ajay Bhatt,GENERAL,BJP,772195,61.24
Uttarakhand,Nainital-udhamsingh Nagar,Er. Navneet Agarwal,GENERAL,BSP,28455,2.26
Uttarakhand,Nainital-udhamsingh Nagar,Harish Rawat,GENERAL,INC,433099,34.35
Uttarakhand,Nainital-udhamsingh Nagar,Comrade Dr. Kailash Pandey,GENERAL,CPI(ML)(L),5488,0.44
Uttarakhand,Nainital-udhamsingh Nagar,Er. Jyoti Prakash Tamta,SC,BMUP,2053,0.16
Uttarakhand,Nainital-udhamsingh Nagar,Prem Prasad Arya,SC,PLM,3339,0.26
Uttarakhand,Nainital-udhamsingh Nagar,Sukumar Vishvas,GENERAL,IND,3333,0.26
Uttarakhand,Nainital-udhamsingh Nagar,NOTA,,NOTA,10608,0.84
Uttarakhand,Hardwar,Dr. Antriksh Saini,GENERAL,BSP,173528,13.63
Uttarakhand,Hardwar,Ambrish Kumar,GENERAL,INC,406945,31.96
Uttarakhand,Hardwar,Ramesh Pokhriyal 'Nishank',GENERAL,BJP,665674,52.28
Uttarakhand,Hardwar,Tribirendra Singh Rawat,GENERAL,UKDD,3573,0.28
Uttarakhand,Hardwar,Narendra Chauhan,GENERAL,BaSaPa,937,0.07
Uttarakhand,Hardwar,Furkan Ali Advocate,GENERAL,PSPL,707,0.06
Uttarakhand,Hardwar,Bhanpal Singh,SC,BMUP,803,0.06
Uttarakhand,Hardwar,Reenu,GENERAL,HND,897,0.07
Uttarakhand,Hardwar,Lalit Kumar,GENERAL,PPID,738,0.06
Uttarakhand,Hardwar,Surendra Kumar Upadhayay,GENERAL,UKKD,1662,0.13
Uttarakhand,Hardwar,Aadil,GENERAL,IND,1319,0.10
Uttarakhand,Hardwar,Dharmendra,GENERAL,IND,1134,0.09
Uttarakhand,Hardwar,Bachi Singh,GENERAL,IND,1367,0.11
Uttarakhand,Hardwar,"Thakur Manish Singh (Verma) ""Swabhimani""",GENERAL,IND,2913,0.23
Uttarakhand,Hardwar,Shishupal Singh,GENERAL,IND,2552,0.20
Uttarakhand,Hardwar,NOTA,,NOTA,6281,0.49
Telangana,Adilabad ,Godam Nagesh,ST,TRS,318814,29.96
Telangana,Adilabad ,RATHOD RAMESH,ST,INC,314238,29.53
Telangana,Adilabad ,SOYAM BAPU RAO,ST,BJP,377374,35.47
Telangana,Adilabad ,KUMRAM VANDANA,ST,NPRP,8007,0.75
Telangana,Adilabad ,Dharavath Narendhar Naik,ST,JnP,5241,0.49
Telangana,Adilabad ,Pawar Krishna,ST,RaJPa,2705,0.25
Telangana,Adilabad ,Bheemrao,ST,APoI,6837,0.64
Telangana,Adilabad ,Aare Ellanna,ST,IND,3019,0.28
Telangana,Adilabad ,Kumra Raju,ST,IND,4388,0.41
Telangana,Adilabad ,Ganta Pentanna,ST,IND,4548,0.43
Telangana,Adilabad ,Nethavath Ramdas,ST,IND,5523,0.52
Telangana,Adilabad ,NOTA,,NOTA,13036,1.23
Telangana,Peddapalle ,Agam Chandrasekhar,SC,INC,346141,35.68
Telangana,Peddapalle ,S.Kumar,SC,BJP,92606,9.55
Telangana,Peddapalle ,Bala Kalyan Panja,SC,BSP,10203,1.05
Telangana,Peddapalle ,Venkatesh Netha Borlakunta,SC,TRS,441321,45.49
Telangana,Peddapalle ,Erugurala Bhagyalaxmi,SC,PPOI,4055,0.42
Telangana,Peddapalle ,S. Krishna,SC,SDC,3501,0.36
Telangana,Peddapalle ,Thadem Raju,SC,IPBP,1965,0.20
Telangana,Peddapalle ,Velthuru Mallaiah,SC,RPI(KH),2598,0.27
Telangana,Peddapalle ,Sabbani Krishna,SC,MCPI,6818,0.70
Telangana,Peddapalle ,Sankenapalli Devadas,SC,ACDP,2215,0.23
Telangana,Peddapalle ,Arsham Ashok,SC,IND,2459,0.25
Telangana,Peddapalle ,Ambala Mahendar,SC,IND,6905,0.71
Telangana,Peddapalle ,Kuntala Narsaiah,SC,IND,18219,1.88
Telangana,Peddapalle ,Gaddala Vinay Kumar,SC,IND,6537,0.67
Telangana,Peddapalle ,Godisella Nagamani,SC,IND,3886,0.40
Telangana,Peddapalle ,Durgam. Rajanna,SC,IND,7384,0.76
Telangana,Peddapalle ,Rajesh Erikilla,SC,IND,4267,0.44
Telangana,Peddapalle ,NOTA,,NOTA,8971,0.92
Telangana,Karimnagar ,Ponnam Prabhaker,GENERAL,INC,179258,15.61
Telangana,Karimnagar ,BANDI SANJAY KUMAR,GENERAL,BJP,498276,43.40
Telangana,Karimnagar ,BOIANAPALLI VINOD KUMAR,GENERAL,TRS,408768,35.60
Telangana,Karimnagar ,VENKANNA ANAGANDULA,GENERAL,BSP,9764,0.85
Telangana,Karimnagar ,ANILKUMAR CHINTHA,GENERAL,PPOI,1269,0.11
Telangana,Karimnagar ,AILA PRASANNA,GENERAL,ACDP,1459,0.13
Telangana,Karimnagar ,PALLE PRASHANTH,GENERAL,JASWP,1056,0.09
Telangana,Karimnagar ,REDDY VENUGOPAL,GENERAL,SMFB,1431,0.12
Telangana,Karimnagar ,KOTA SHYAMKUMAR,GENERAL,IND,1454,0.13
Telangana,Karimnagar ,GANGARAPU THIRUPATHI,SC,IND,1814,0.16
Telangana,Karimnagar ,CHILIVERU SRIKANTH,GENERAL,IND,3470,0.30
Telangana,Karimnagar ,DURVASA REDDY PAKALA,GENERAL,IND,11637,1.01
Telangana,Karimnagar ,PABBA BHANU LAXMAN,GENERAL,IND,6385,0.56
Telangana,Karimnagar ,MUKKISA RATHNAKAR REDDY,GENERAL,IND,5851,0.51
Telangana,Karimnagar ,RAMESHBABU SHANIGARAPU,SC,IND,7826,0.68
Telangana,Karimnagar ,NOTA,,NOTA,7979,0.69
Telangana,Nizamabad,ARVIND DHARMAPURI,GENERAL,BJP,480584,45.20
Telangana,Nizamabad,KALVAKUNTLA KAVITHA,GENERAL,TRS,409709,38.54
Telangana,Nizamabad,MADHU GOUD YASKHI,GENERAL,INC,69240,6.51
Telangana,Nizamabad,ANJAIAH KONDANI,GENERAL,PPOI,1229,0.12
Telangana,Nizamabad,BATHNATHE SHANKAR,GENERAL,JnP,2023,0.19
Telangana,Nizamabad,ROTTE CHAKRADHAR SHARMA,GENERAL,SMFB,495,0.05
Telangana,Nizamabad,S. SAGAR,SC,BMUP,757,0.07
Telangana,Nizamabad,ANJAIAH,GENERAL,IND,325,0.03
Telangana,Nizamabad,AYILENI VIKRAM REDDY,GENERAL,IND,734,0.07
Telangana,Nizamabad,ALLOORI ANIL KUMAR,GENERAL,IND,416,0.04
Telangana,Nizamabad,ALLURI LIMBA REDDY,SC,IND,662,0.06
Telangana,Nizamabad,AKULA HANMANDLU,GENERAL,IND,1610,0.15
Telangana,Nizamabad,ARE SAYANNA,SC,IND,851,0.08
Telangana,Nizamabad,ARMOOR SAGAR,GENERAL,IND,1092,0.10
Telangana,Nizamabad,ASLI GANESH,ST,IND,2648,0.25
Telangana,Nizamabad,IPPA LACHANNA,GENERAL,IND,6096,0.57
Telangana,Nizamabad,URUMALLA LAXMA REDDY,GENERAL,IND,1673,0.16
Telangana,Nizamabad,ADAMALA RAVINDHAR REDDY,GENERAL,IND,1035,0.10
Telangana,Nizamabad,ELETI MOHAN REDDY,GENERAL,IND,366,0.03
Telangana,Nizamabad,ELETI MALLA REDDY,GENERAL,IND,243,0.02
Telangana,Nizamabad,ALETI RAJAREDDY,GENERAL,IND,1189,0.11
Telangana,Nizamabad,ANUGU THIRUMAL,GENERAL,IND,366,0.03
Telangana,Nizamabad,ENUGU MALLESH,GENERAL,IND,233,0.02
Telangana,Nizamabad,ENUGU RAJESHWER,GENERAL,IND,238,0.02
Telangana,Nizamabad,ENUGU SHANKER,GENERAL,IND,1365,0.13
Telangana,Nizamabad,ELETI LAXMA REDDY,GENERAL,IND,337,0.03
Telangana,Nizamabad,ELETI SANJEEV REDDY,GENERAL,IND,250,0.02
Telangana,Nizamabad,N. OMKAR REDDY,GENERAL,IND,1142,0.11
Telangana,Nizamabad,KANDUKALA SHIVA KUMAR GOUD,GENERAL,IND,329,0.03
Telangana,Nizamabad,KANAKA PRAMOD,SC,IND,494,0.05
Telangana,Nizamabad,KATIPELLY KUMAR,GENERAL,IND,1439,0.14
Telangana,Nizamabad,KATIPELLY RAMESH,GENERAL,IND,2535,0.24
Telangana,Nizamabad,KAMAREDDY SANTOSH,GENERAL,IND,625,0.06
Telangana,Nizamabad,A. KARTHIK,GENERAL,IND,351,0.03
Telangana,Nizamabad,KUNTA NARAYANA REDDY,GENERAL,IND,241,0.02
Telangana,Nizamabad,KUMBALA SANJEEVA REDDY,GENERAL,IND,286,0.03
Telangana,Nizamabad,KONDHAPURAM NARSAIAH,GENERAL,IND,2089,0.20
Telangana,Nizamabad,KOMMULA BUCHI REDDY,GENERAL,IND,183,0.02
Telangana,Nizamabad,KOLA VENKATESH,SC,IND,209,0.02
Telangana,Nizamabad,KONGARI SANJEEV,GENERAL,IND,133,0.01
Telangana,Nizamabad,KOTTALA MAHENDHER,GENERAL,IND,199,0.02
Telangana,Nizamabad,A. GANGADHAR,GENERAL,IND,422,0.04
Telangana,Nizamabad,N. GANGARAM,SC,IND,281,0.03
Telangana,Nizamabad,GANGA REDDY M,GENERAL,IND,318,0.03
Telangana,Nizamabad,R. GANGAREDDY,GENERAL,IND,352,0.03
Telangana,Nizamabad,M. GANGAREDDY,GENERAL,IND,353,0.03
Telangana,Nizamabad,K. GANGA REDDY,GENERAL,IND,844,0.08
Telangana,Nizamabad,G. C. GANGAREDDY,GENERAL,IND,936,0.09
Telangana,Nizamabad,P. GANGA REDDY,SC,IND,459,0.04
Telangana,Nizamabad,GANGASARAM RAJA REDDY,GENERAL,IND,458,0.04
Telangana,Nizamabad,GAJJALA SAI PRASAD,GENERAL,IND,203,0.02
Telangana,Nizamabad,GADKOLE RAMESH,GENERAL,IND,878,0.08
Telangana,Nizamabad,GADDAM GANGAREDDY,GENERAL,IND,173,0.02
Telangana,Nizamabad,GADDAM THIRUPATHI,GENERAL,IND,257,0.02
Telangana,Nizamabad,GADDAM PURUSHOTHAM,GENERAL,IND,125,0.01
Telangana,Nizamabad,GADDAM MOHAN,GENERAL,IND,128,0.01
Telangana,Nizamabad,GADDAM RAJENDHARREDDY,GENERAL,IND,115,0.01
Telangana,Nizamabad,GADDAM RAJESHWAR,GENERAL,IND,536,0.05
Telangana,Nizamabad,GUNDETI SRINIVAS,GENERAL,IND,175,0.02
Telangana,Nizamabad,GUJJULA RAMESH,GENERAL,IND,150,0.01
Telangana,Nizamabad,GURADI SRINIVAS,GENERAL,IND,167,0.02
Telangana,Nizamabad,GOSKULA MAHESH BABU,GENERAL,IND,254,0.02
Telangana,Nizamabad,CHINTHALAPELLY GANGA REDDY,GENERAL,IND,255,0.02
Telangana,Nizamabad,CHINTHALAPELLY MOHAN,SC,IND,797,0.07
Telangana,Nizamabad,CHINTHALAPELLY RAGHUPATHI REDDY,GENERAL,IND,676,0.06
Telangana,Nizamabad,CHINNAIAH MUKKERA,GENERAL,IND,560,0.05
Telangana,Nizamabad,J. CHINNA REDDY,GENERAL,IND,512,0.05
Telangana,Nizamabad,CHILKURI GANGANNA,GENERAL,IND,184,0.02
Telangana,Nizamabad,M. JEEVAN REDDY,GENERAL,IND,212,0.02
Telangana,Nizamabad,JAIDI CHINNA GANGARAM,GENERAL,IND,153,0.01
Telangana,Nizamabad,TANKASALA VINAY,SC,IND,170,0.02
Telangana,Nizamabad,DABBA RAJA REDDY,GENERAL,IND,312,0.03
Telangana,Nizamabad,TALARI SUMAN,SC,IND,258,0.02
Telangana,Nizamabad,THIRUPATHI REDDY PANNALA,GENERAL,IND,284,0.03
Telangana,Nizamabad,THEEGALA ASHOK REDDY,GENERAL,IND,489,0.05
Telangana,Nizamabad,THEEGALA TIRUPATHI REDDY,GENERAL,IND,399,0.04
Telangana,Nizamabad,THEEGALA RAJESHWAR,GENERAL,IND,215,0.02
Telangana,Nizamabad,THEETLA ANIL,GENERAL,IND,351,0.03
Telangana,Nizamabad,TUMMALA NAVEEN,GENERAL,IND,710,0.07
Telangana,Nizamabad,TURAGA NARSAREDDY,GENERAL,IND,920,0.09
Telangana,Nizamabad,TURPU PEDDA GANGARAM,SC,IND,2172,0.20
Telangana,Nizamabad,THOTA SRINIVAS,SC,IND,2467,0.23
Telangana,Nizamabad,THORTHI GANGA REDDY,GENERAL,IND,548,0.05
Telangana,Nizamabad,K. DIVAKAR,GENERAL,IND,338,0.03
Telangana,Nizamabad,DEVANNA PINDI,GENERAL,IND,213,0.02
Telangana,Nizamabad,DODDI KINDI LINGAREDDY,GENERAL,IND,211,0.02
Telangana,Nizamabad,NATTA BHAVANNA,SC,IND,266,0.03
Telangana,Nizamabad,NADISHARAM MALLAIAH,GENERAL,IND,418,0.04
Telangana,Nizamabad,G. NARSAIAH,SC,IND,325,0.03
Telangana,Nizamabad,NARSAIAH AKKAGARI,GENERAL,IND,1603,0.15
Telangana,Nizamabad,NALIMELA MAHENDER,GENERAL,IND,847,0.08
Telangana,Nizamabad,NALLA NADPI MUTHANNA,SC,IND,652,0.06
Telangana,Nizamabad,NALLA BALAKISHAN,GENERAL,IND,431,0.04
Telangana,Nizamabad,NAGULAPALLY DEVENDAR,GENERAL,IND,665,0.06
Telangana,Nizamabad,NEERADI PRAVEEN,ST,IND,1057,0.10
Telangana,Nizamabad,NEMILLA LINGA REDDY,GENERAL,IND,2563,0.24
Telangana,Nizamabad,NOMULA GOPAL REDDY,GENERAL,IND,2592,0.24
Telangana,Nizamabad,NOMULA MOHAN REDDY,GENERAL,IND,1364,0.13
Telangana,Nizamabad,PADIGELA PRAVEEN,ST,IND,438,0.04
Telangana,Nizamabad,PANNALA NARSA REDDY,GENERAL,IND,429,0.04
Telangana,Nizamabad,PUNDRA SRINIVAS REDDY,GENERAL,IND,863,0.08
Telangana,Nizamabad,PUTTINTI SAI REDDY,GENERAL,IND,249,0.02
Telangana,Nizamabad,PUPPALA HANMANDLU,GENERAL,IND,291,0.03
Telangana,Nizamabad,PRUTHVIRAJ GADEPALLI,SC,IND,616,0.06
Telangana,Nizamabad,PENTA NARSAIAH,SC,IND,388,0.04
Telangana,Nizamabad,PEDDA GANGADHAR TALARI,SC,IND,228,0.02
Telangana,Nizamabad,POTHUGANTI VENKATESH,GENERAL,IND,156,0.01
Telangana,Nizamabad,A. POSHETTY,GENERAL,IND,236,0.02
Telangana,Nizamabad,M. PRAKASH,GENERAL,IND,312,0.03
Telangana,Nizamabad,PRATHAP MACHARLA,GENERAL,IND,335,0.03
Telangana,Nizamabad,PRASANTH,GENERAL,IND,781,0.07
Telangana,Nizamabad,BANDI RAVINDHAR,SC,IND,1701,0.16
Telangana,Nizamabad,BHANDELA VENKATA RAJAM,GENERAL,IND,834,0.08
Telangana,Nizamabad,BAKKASETTY GANGADHAR,GENERAL,IND,467,0.04
Telangana,Nizamabad,BADDAM ASHOK,GENERAL,IND,296,0.03
Telangana,Nizamabad,BADDAM INDRASENA REDDY,GENERAL,IND,891,0.08
Telangana,Nizamabad,BADDAM GANGADHAR,GENERAL,IND,153,0.01
Telangana,Nizamabad,BADDAM DEVENDAR,GENERAL,IND,189,0.02
Telangana,Nizamabad,BADDAM SRINIVASA REDDY,GENERAL,IND,180,0.02
Telangana,Nizamabad,BADDAM SURESH,GENERAL,IND,280,0.03
Telangana,Nizamabad,BALIJE LAXMI RAJAM,SC,IND,114,0.01
Telangana,Nizamabad,BAI SAYANNA,SC,IND,165,0.02
Telangana,Nizamabad,BARLA SANTHOSH,GENERAL,IND,135,0.01
Telangana,Nizamabad,B. BALA RAJU,SC,IND,106,0.01
Telangana,Nizamabad,BEJJENKI LINGA REDDY,GENERAL,IND,123,0.01
Telangana,Nizamabad,BODUGAM NARENDAR,GENERAL,IND,138,0.01
Telangana,Nizamabad,G. BORRANNA,SC,IND,279,0.03
Telangana,Nizamabad,BYAGARI SHANTHAIAH,SC,IND,441,0.04
Telangana,Nizamabad,MAGGIDI KATIPELLY RAJESH,GENERAL,IND,778,0.07
Telangana,Nizamabad,MAGGIDI NARSAIAH,GENERAL,IND,314,0.03
Telangana,Nizamabad,MADHU BUTTI,GENERAL,IND,149,0.01
Telangana,Nizamabad,M. MALLA REDDY,GENERAL,IND,146,0.01
Telangana,Nizamabad,N. MALLAREDDY,GENERAL,IND,166,0.02
Telangana,Nizamabad,A. MAHIPAL REDDY,GENERAL,IND,497,0.05
Telangana,Nizamabad,MAHENDHAR MUSKU,GENERAL,IND,110,0.01
Telangana,Nizamabad,MAMIDI CHINNA REDDY,GENERAL,IND,149,0.01
Telangana,Nizamabad,MAMIDI THIRUPATHI REDDY,GENERAL,IND,725,0.07
Telangana,Nizamabad,MAMIDI RAJASHEKAR REDDY,GENERAL,IND,186,0.02
Telangana,Nizamabad,MARU JANARDHAN,GENERAL,IND,201,0.02
Telangana,Nizamabad,MITTAPELLI MALLAIAH,GENERAL,IND,126,0.01
Telangana,Nizamabad,D. MUTHA REDDY,GENERAL,IND,109,0.01
Telangana,Nizamabad,MUTHENNA LAKKARA,SC,IND,159,0.01
Telangana,Nizamabad,MUSKU RAJESHWAR,GENERAL,IND,242,0.02
Telangana,Nizamabad,MEKKONDA RAMREDDY,GENERAL,IND,553,0.05
Telangana,Nizamabad,MOHD. JAMEEL,GENERAL,IND,852,0.08
Telangana,Nizamabad,MEDIPELLY SHEKAR REDDY,GENERAL,IND,703,0.07
Telangana,Nizamabad,Y. RAJITHA,GENERAL,IND,426,0.04
Telangana,Nizamabad,G. RAMESH,GENERAL,IND,718,0.07
Telangana,Nizamabad,S. RAMESH REDDY,GENERAL,IND,192,0.02
Telangana,Nizamabad,RAVI SHANKER KUNTA,GENERAL,IND,123,0.01
Telangana,Nizamabad,RAJANNA,GENERAL,IND,107,0.01
Telangana,Nizamabad,RAJA VENKAT REDDY PASHAPU,GENERAL,IND,186,0.02
Telangana,Nizamabad,S. RAJASHEKAR,GENERAL,IND,265,0.02
Telangana,Nizamabad,RAJU SOMIREDDY,GENERAL,IND,118,0.01
Telangana,Nizamabad,P. RAJENDHAR,GENERAL,IND,109,0.01
Telangana,Nizamabad,RAPELLY SRINIVAS,GENERAL,IND,468,0.04
Telangana,Nizamabad,K. RAM RAJ,GENERAL,IND,161,0.02
Telangana,Nizamabad,RAYIDI MAHESH,GENERAL,IND,246,0.02
Telangana,Nizamabad,RIKKALA RAJAREDDY,GENERAL,IND,479,0.05
Telangana,Nizamabad,LAXMAN GANNA,SC,IND,627,0.06
Telangana,Nizamabad,LINGAPURAM BHUMESHWAR,GENERAL,IND,698,0.07
